movieId,title,genres,year,avg_rating,no.user_rating/movie,popularity
1050.0,looking for richard (1996),Documentary|Drama,1996,3.892857142857143,98,1.9075
1051.0,trees lounge (1996),Drama,1996,3.482142857142857,84,1.4625
1052.0,"proprietor, the (1996)",Drama,1996,4.5,2,0.045
1053.0,normal life (1996),Crime|Drama|Romance,1996,3.0,10,0.15
1054.0,get on the bus (1996),Drama,1996,3.6666666666666665,57,1.045
1055.0,shadow conspiracy (1997),Thriller,1997,3.176470588235294,17,0.27
1056.0,jude (1996),Drama,1996,3.4302325581395348,43,0.7375
1057.0,everyone says i love you (1996),Comedy|Musical|Romance,1996,3.362162162162162,185,3.11
1058.0,bitter sugar (azúcar amarga) (1996),Drama,1996,4.142857142857143,7,0.14500000000000002
1059.0,william shakespeare's romeo + juliet (1996),Drama|Romance,1996,3.5689981096408316,529,9.44
1060.0,swingers (1996),Comedy|Drama,1996,3.8540856031128405,514,9.905
1061.0,sleepers (1996),Thriller,1996,3.6553911205073994,473,8.645
1062.0,"sunchaser, the (1996)",Drama,1996,4.2,5,0.105
1063.0,johns (1996),Drama,1996,3.625,8,0.145
1064.0,aladdin and the king of thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,1996,2.95,150,2.2125
1065.0,five angles on murder (1950),Mystery,1950,3.5,1,0.0175
1066.0,shall we dance (1937),Comedy|Musical|Romance,1937,3.827956989247312,93,1.78
1067.0,"damsel in distress, a (1937)",Comedy|Musical|Romance,1937,3.5,4,0.07
1068.0,crossfire (1947),Crime|Film-Noir,1947,3.659090909090909,22,0.4025
1069.0,"murder, my sweet (1944)",Crime|Film-Noir|Thriller,1944,4.2317073170731705,41,0.8675
1071.0,for the moment (1994),Romance|War,1994,3.5,4,0.07
1073.0,willy wonka & the chocolate factory (1971),Children|Comedy|Fantasy|Musical,1971,3.722598105548038,1478,27.51
1075.0,"sexual life of the belgians, the (vie sexuelle des belges 1950-1978, la) (1994)",Comedy|Romance,1994,4.125,8,0.165
1076.0,"innocents, the (1961)",Drama|Horror|Thriller,1961,3.75,26,0.4875
1077.0,sleeper (1973),Comedy|Sci-Fi,1973,3.8595041322314048,363,7.005
1078.0,bananas (1971),Comedy|War,1971,3.877659574468085,188,3.645
1079.0,"fish called wanda, a (1988)",Comedy|Crime,1988,3.882751937984496,1032,20.035
1080.0,monty python's life of brian (1979),Comedy,1979,3.964976958525346,1085,21.51
1081.0,victor/victoria (1982),Comedy|Musical|Romance,1982,3.5405982905982905,234,4.1425
1082.0,"candidate, the (1972)",Drama,1972,3.6476190476190475,105,1.915
1083.0,"great race, the (1965)",Comedy|Musical,1965,3.3766233766233764,77,1.3
1084.0,bonnie and clyde (1967),Crime|Drama,1967,3.859538784067086,477,9.205
1085.0,"old man and the sea, the (1958)",Adventure|Drama,1958,3.6875,72,1.3275
1086.0,dial m for murder (1954),Crime|Mystery|Thriller,1954,4.0424528301886795,318,6.4275
1087.0,madame butterfly (1995),Musical,1995,3.5,18,0.315
1088.0,dirty dancing (1987),Drama|Musical|Romance,1987,3.165546218487395,595,9.4175
1089.0,reservoir dogs (1992),Crime|Mystery|Thriller,1992,4.061833688699361,1407,28.575000000000003
1090.0,platoon (1986),Drama|War,1986,3.925091352009744,821,16.1125
1091.0,weekend at bernie's (1989),Comedy,1989,2.7020408163265306,245,3.31
1092.0,basic instinct (1992),Crime|Mystery|Thriller,1992,3.338926174496644,596,9.95
1093.0,"doors, the (1991)",Drama,1991,3.323671497584541,414,6.88
1094.0,"crying game, the (1992)",Drama|Romance|Thriller,1992,3.683176100628931,636,11.7125
1095.0,glengarry glen ross (1992),Drama,1992,3.8987915407854983,331,6.4525
1096.0,sophie's choice (1982),Drama,1982,3.851063829787234,188,3.62
1097.0,e.t. the extra-terrestrial (1982),Children|Drama|Sci-Fi,1982,3.7570149253731344,1675,31.465
1098.0,"search for one-eye jimmy, the (1996)",Comedy,1996,3.375,12,0.2025
1099.0,"christmas carol, a (1938)",Children|Drama|Fantasy,1938,3.923076923076923,104,2.04
1100.0,days of thunder (1990),Action|Drama|Romance,1990,2.7602996254681647,267,3.685
1101.0,top gun (1986),Action|Romance,1986,3.3699261992619927,1084,18.265
1102.0,american strays (1996),Action,1996,2.6666666666666665,6,0.08
1103.0,rebel without a cause (1955),Drama,1955,3.850152905198777,327,6.295
1104.0,"streetcar named desire, a (1951)",Drama,1951,4.014792899408284,338,6.785
1105.0,children of the corn iv: the gathering (1996),Horror,1996,2.1097560975609757,41,0.4325
1107.0,loser (1991),Comedy,1991,3.125,4,0.0625
1109.0,charm's incidents (charms zwischenfälle) (1996),Drama,1996,1.0,1,0.005
1110.0,bird of prey (1996),Action,1996,1.0,2,0.01
1111.0,microcosmos (microcosmos: le peuple de l'herbe) (1996),Documentary,1996,3.8464912280701755,114,2.1925
1112.0,palookaville (1996),Action|Comedy|Drama,1996,3.75,24,0.45
1113.0,"associate, the (1996)",Comedy,1996,3.4464285714285716,56,0.965
1114.0,"funeral, the (1996)",Crime|Drama,1996,3.5606060606060606,33,0.5875
1115.0,sleepover (1995),Drama,1995,3.0,3,0.045
1116.0,"single girl, a (fille seule, la) (1995)",Drama,1995,3.2857142857142856,7,0.115
1117.0,"eighth day, the (huitième jour, le) (1996)",Drama,1996,3.6666666666666665,12,0.22
1118.0,north star (a.k.a. tashunga) (1995),Action|Adventure|Crime|Drama|Western,1995,3.8333333333333335,3,0.0575
1119.0,drunks (1995),Drama,1995,3.375,8,0.135
1120.0,"people vs. larry flynt, the (1996)",Comedy|Drama,1996,3.5742677824267783,478,8.5425
1121.0,glory daze (1995),Drama,1995,2.6666666666666665,9,0.12
1123.0,"perfect candidate, a (1996)",Documentary,1996,3.5,11,0.1925
1124.0,on golden pond (1981),Drama,1981,3.6914893617021276,235,4.3375
1125.0,"return of the pink panther, the (1975)",Comedy|Crime,1975,3.6177536231884058,276,4.9925
1126.0,drop dead fred (1991),Comedy|Fantasy,1991,2.54375,160,2.035
1127.0,"abyss, the (1989)",Action|Adventure|Sci-Fi|Thriller,1989,3.6627408993576016,934,17.105
1128.0,"fog, the (1980)",Horror,1980,3.0759493670886076,79,1.215
1129.0,escape from new york (1981),Action|Adventure|Sci-Fi|Thriller,1981,3.38215859030837,454,7.6775
1130.0,"howling, the (1980)",Horror|Mystery,1980,3.2429906542056073,107,1.735
1131.0,jean de florette (1986),Drama|Mystery,1986,4.134831460674158,178,3.6800000000000006
1132.0,manon of the spring (manon des sources) (1986),Drama,1986,4.124242424242424,165,3.4025
1133.0,talking about sex (1994),Comedy|Drama,1994,4.428571428571429,7,0.155
1134.0,johnny 100 pesos (johnny cien pesos) (1993),Action|Drama,1993,3.5,4,0.07
1135.0,private benjamin (1980),Comedy,1980,3.100985221674877,203,3.1475
1136.0,monty python and the holy grail (1975),Adventure|Comedy|Fantasy,1975,4.182190978324546,1707,35.695
1137.0,hustler white (1996),Romance,1996,3.4,5,0.085
1138.0,dadetown (1995),Drama,1995,2.0,2,0.02
1140.0,entertaining angels: the dorothy day story (1996),Drama,1996,3.6666666666666665,3,0.055
1142.0,get over it (1996),Drama,1996,3.8333333333333335,3,0.0575
1143.0,three lives and only one death (trois vies & une seule mort) (1996),Comedy,1996,4.0,3,0.06
1144.0,"line king: the al hirschfeld story, the (1996)",Documentary,1996,3.111111111111111,9,0.14
1145.0,snowriders (1996),Documentary,1996,3.0,4,0.06
1146.0,curtis's charm (1995),Comedy|Drama,1995,4.0,2,0.04
1147.0,when we were kings (1996),Documentary,1996,4.248730964467005,197,4.185
1148.0,wallace & gromit: the wrong trousers (1993),Animation|Children|Comedy|Crime,1993,4.13237139272271,797,16.4675
1149.0,jlg/jlg (jlg/jlg - autoportrait de décembre) (1994),Documentary|Drama,1994,4.0,2,0.04
1150.0,"return of martin guerre, the (retour de martin guerre, le) (1982)",Drama,1982,4.0,100,2.0
1151.0,faust (1994),Animation|Comedy|Thriller,1994,3.9130434782608696,23,0.45
1152.0,he walked by night (1948),Crime|Film-Noir|Thriller,1948,2.9444444444444446,9,0.1325
1153.0,raw deal (1948),Film-Noir,1948,4.0,3,0.06
1154.0,t-men (1947),Film-Noir,1947,3.5,2,0.035
1155.0,"invitation, the (zaproszenie) (1986)",Drama,1986,2.5,2,0.025
1156.0,"children are watching us, the (bambini ci guardano, i) (1944)",Drama,1944,3.7,5,0.0925
1157.0,"symphonie pastorale, la (1946)",Drama,1946,3.0,2,0.03
1159.0,love in bloom (1935),Romance,1935,3.0,1,0.015
1161.0,"tin drum, the (blechtrommel, die) (1979)",Drama|War,1979,4.027777777777778,72,1.45
1162.0,"ruling class, the (1972)",Comedy|Drama,1972,3.6470588235294117,51,0.93
1163.0,mina tannenbaum (1994),Drama,1994,3.3541666666666665,24,0.4025
1164.0,2 ou 3 choses que je sais d'elle (2 or 3 things i know about her) (1967),Drama,1967,3.6666666666666665,9,0.165
1165.0,"bloody child, the (1996)",Drama|Thriller,1996,3.75,4,0.075
1166.0,farmer & chase (1997),Comedy,1997,3.25,4,0.065
1167.0,dear god (1996),Comedy,1996,3.2674418604651163,43,0.7025
1168.0,bad moon (1996),Action|Adventure|Horror,1996,2.875,8,0.115
1169.0,american dream (1990),Documentary,1990,3.8076923076923075,13,0.2475
1170.0,best of the best 3: no turning back (1995),Action,1995,2.4,5,0.06
1171.0,bob roberts (1992),Comedy,1992,3.7914438502673797,187,3.545
1172.0,cinema paradiso (nuovo cinema paradiso) (1989),Drama,1989,4.085968379446641,506,10.3375
1173.0,"cook the thief his wife & her lover, the (1989)",Comedy|Drama,1989,3.491477272727273,176,3.0725
1174.0,dead tired (grosse fatigue) (1994),Comedy,1994,3.5,4,0.07
1175.0,delicatessen (1991),Comedy|Drama|Romance,1991,4.042005420054201,369,7.4575
1176.0,"double life of veronique, the (double vie de véronique, la) (1991)",Drama|Fantasy|Romance,1991,3.861904761904762,105,2.0275
1177.0,enchanted april (1992),Drama|Romance,1992,3.8349056603773586,106,2.0325
1178.0,paths of glory (1957),Drama|War,1957,4.128415300546448,183,3.7774999999999994
1179.0,"grifters, the (1990)",Crime|Drama|Film-Noir,1990,3.626112759643917,337,6.11
1180.0,hear my song (1991),Comedy,1991,3.6774193548387095,31,0.57
1181.0,"shooter, the (1997)",Western,1997,2.1666666666666665,6,0.065
1183.0,"english patient, the (1996)",Drama|Romance|War,1996,3.582493702770781,794,14.2225
1184.0,mediterraneo (1991),Comedy|Drama,1991,3.86231884057971,69,1.3325
1185.0,my left foot (1989),Drama,1989,3.9367469879518073,332,6.535
1186.0,"sex, lies, and videotape (1989)",Drama,1989,3.597938144329897,388,6.98
1187.0,passion fish (1992),Drama,1992,3.607142857142857,70,1.2625
1188.0,strictly ballroom (1992),Comedy|Romance,1992,3.8804878048780487,410,7.955
1189.0,"thin blue line, the (1988)",Documentary,1988,4.188976377952756,127,2.66
1190.0,tie me up! tie me down! (¡átame!) (1990),Crime|Drama|Romance,1990,3.4789473684210526,95,1.6525
1191.0,madonna: truth or dare (1991),Documentary|Musical,1991,2.876237623762376,101,1.4525
1192.0,paris is burning (1990),Documentary,1990,3.8676470588235294,68,1.315
1193.0,one flew over the cuckoo's nest (1975),Drama,1975,4.238250652741514,1532,32.464999999999996
1194.0,cheech and chong's up in smoke (1978),Comedy,1978,3.3482758620689657,145,2.4275
1196.0,star wars: episode v - the empire strikes back (1980),Action|Adventure|Sci-Fi,1980,4.163549459684123,2406,50.0875
1197.0,"princess bride, the (1987)",Action|Adventure|Comedy|Fantasy|Romance,1987,4.176367869615833,1718,35.875
1198.0,raiders of the lost ark (indiana jones and the raiders of the lost ark) (1981),Action|Adventure,1981,4.204385964912281,2280,47.93
1199.0,brazil (1985),Fantasy|Sci-Fi,1985,3.9993279569892475,744,14.8775
1200.0,aliens (1986),Action|Adventure|Horror|Sci-Fi,1986,3.988243430152144,1446,28.835
1201.0,"good, the bad and the ugly, the (buono, il brutto, il cattivo, il) (1966)",Action|Adventure|Western,1966,4.154761904761905,756,15.705000000000002
1202.0,withnail & i (1987),Comedy,1987,4.0,71,1.42
1203.0,12 angry men (1957),Drama,1957,4.230600292825769,683,14.4475
1204.0,lawrence of arabia (1962),Adventure|Drama|War,1962,4.148367952522255,674,13.98
1206.0,"clockwork orange, a (1971)",Crime|Drama|Sci-Fi|Thriller,1971,3.9702472952086554,1294,25.6875
1207.0,to kill a mockingbird (1962),Drama,1962,4.211229946524064,748,15.75
1208.0,apocalypse now (1979),Action|Drama|War,1979,4.096106048053024,1207,24.719999999999995
1209.0,once upon a time in the west (c'era una volta il west) (1968),Action|Drama|Western,1968,4.099173553719008,242,4.959999999999999
1210.0,star wars: episode vi - return of the jedi (1983),Action|Adventure|Sci-Fi,1983,3.9937221547185096,2469,49.3025
1211.0,"wings of desire (himmel über berlin, der) (1987)",Drama|Fantasy|Romance,1987,4.142857142857143,210,4.3500000000000005
1212.0,"third man, the (1949)",Film-Noir|Mystery|Thriller,1949,4.20391061452514,358,7.525
1213.0,goodfellas (1990),Crime|Drama,1990,4.193997071742313,1366,28.644999999999996
1214.0,alien (1979),Horror|Sci-Fi,1979,4.012899262899263,1628,32.665000000000006
1215.0,army of darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,1993,3.73943661971831,639,11.9475
1216.0,"big blue, the (grand bleu, le) (1988)",Adventure|Drama|Romance,1988,4.010989010989011,91,1.825
1217.0,ran (1985),Drama|War,1985,4.123481781376518,247,5.0925
1218.0,"killer, the (die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,1989,3.99609375,128,2.5575
1219.0,psycho (1960),Crime|Horror,1960,4.111867704280155,1028,21.135
1220.0,"blues brothers, the (1980)",Action|Comedy|Musical,1980,3.8109575518262586,1013,19.3025
1221.0,"godfather: part ii, the (1974)",Crime|Drama,1974,4.276595744680851,1410,30.149999999999995
1222.0,full metal jacket (1987),Drama|War,1987,4.050216450216451,1155,23.39
1223.0,"grand day out with wallace and gromit, a (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,1989,4.098944591029023,379,7.767499999999999
1224.0,henry v (1989),Action|Drama|Romance|War,1989,4.14859437751004,249,5.165
1225.0,amadeus (1984),Drama,1984,4.061657032755298,1038,21.08
1226.0,"quiet man, the (1952)",Drama|Romance,1952,3.9563492063492065,126,2.4925
1227.0,once upon a time in america (1984),Crime|Drama,1984,3.8524590163934427,183,3.525
1228.0,raging bull (1980),Drama,1980,4.019587628865979,485,9.7475
1230.0,annie hall (1977),Comedy|Romance,1977,4.099039615846339,833,17.0725
1231.0,"right stuff, the (1983)",Drama,1983,3.9224343675417663,419,8.2175
1232.0,stalker (1979),Drama|Mystery|Sci-Fi,1979,3.880952380952381,84,1.63
1233.0,"boot, das (boat, the) (1981)",Action|Drama|War,1981,4.103676470588235,680,13.9525
1234.0,"sting, the (1973)",Comedy|Crime,1973,4.19712140175219,799,16.7675
1235.0,harold and maude (1971),Comedy|Drama|Romance,1971,3.9847058823529413,425,8.4675
1236.0,trust (1990),Comedy|Drama|Romance,1990,3.95,50,0.9875
1237.0,"seventh seal, the (sjunde inseglet, det) (1957)",Drama,1957,4.094936708860759,237,4.852499999999999
1238.0,local hero (1983),Comedy,1983,4.023121387283237,173,3.48
1240.0,"terminator, the (1984)",Action|Sci-Fi|Thriller,1984,3.9262802476083287,1777,34.885
1241.0,dead alive (braindead) (1992),Comedy|Fantasy|Horror,1992,3.6555555555555554,135,2.4675
1242.0,glory (1989),Drama|War,1989,4.001555209953343,643,12.865
1243.0,rosencrantz and guildenstern are dead (1990),Comedy|Drama,1990,4.01304347826087,230,4.615
1244.0,manhattan (1979),Comedy|Drama|Romance,1979,4.087006960556844,431,8.8075
1245.0,miller's crossing (1990),Crime|Drama|Film-Noir|Thriller,1990,3.9953125,320,6.3925
1246.0,dead poets society (1989),Drama,1989,3.894712430426716,1078,20.9925
1247.0,"graduate, the (1967)",Comedy|Drama|Romance,1967,4.087053571428571,896,18.31
1248.0,touch of evil (1958),Crime|Film-Noir|Thriller,1958,4.225409836065574,244,5.155
1249.0,"femme nikita, la (nikita) (1990)",Action|Crime|Romance|Thriller,1990,3.843877551020408,490,9.4175
1250.0,"bridge on the river kwai, the (1957)",Adventure|Drama|War,1957,4.090163934426229,671,13.7225
1251.0,8 1/2 (8½) (1963),Drama|Fantasy,1963,4.0,169,3.38
1252.0,chinatown (1974),Crime|Film-Noir|Mystery|Thriller,1974,4.184340320591862,811,16.9675
1253.0,"day the earth stood still, the (1951)",Drama|Sci-Fi|Thriller,1951,3.91875,320,6.27
1254.0,"treasure of the sierra madre, the (1948)",Action|Adventure|Drama|Western,1948,4.207865168539326,267,5.6175
1255.0,bad taste (1987),Comedy|Horror|Sci-Fi,1987,3.4301075268817205,93,1.595
1256.0,duck soup (1933),Comedy|Musical|War,1933,4.218637992831542,279,5.885
1257.0,better off dead... (1985),Comedy|Romance,1985,3.859271523178808,302,5.8275
1258.0,"shining, the (1980)",Horror,1980,3.9963205233033525,1223,24.4375
1259.0,stand by me (1986),Adventure|Drama,1986,4.038175046554935,1074,21.685
1260.0,m (1931),Crime|Film-Noir|Thriller,1931,4.210176991150442,226,4.7575
1261.0,evil dead ii (dead by dawn) (1987),Action|Comedy|Fantasy|Horror,1987,3.785185185185185,405,7.665
1262.0,"great escape, the (1963)",Action|Adventure|Drama|War,1963,4.147160068846816,581,12.0475
1263.0,"deer hunter, the (1978)",Drama|War,1978,3.9655172413793105,551,10.925
1264.0,diva (1981),Action|Drama|Mystery|Romance|Thriller,1981,4.038235294117647,170,3.4325
1265.0,groundhog day (1993),Comedy|Fantasy|Romance,1993,3.8714967203339294,1677,32.4625
1266.0,unforgiven (1992),Drama|Western,1992,3.992857142857143,770,15.3725
1267.0,"manchurian candidate, the (1962)",Crime|Thriller|War,1962,4.1827515400410675,487,10.185
1268.0,pump up the volume (1990),Comedy|Drama,1990,3.455026455026455,189,3.265
1269.0,arsenic and old lace (1944),Comedy|Mystery|Thriller,1944,4.034351145038168,393,7.9275
1270.0,back to the future (1985),Adventure|Comedy|Sci-Fi,1985,3.9203763194125747,2179,42.7125
1271.0,fried green tomatoes (1991),Comedy|Crime|Drama,1991,3.6968085106382977,470,8.6875
1272.0,patton (1970),Drama|War,1970,3.9918604651162792,430,8.5825
1273.0,down by law (1986),Comedy|Drama|Film-Noir,1986,4.046428571428572,140,2.8325
1274.0,akira (1988),Action|Adventure|Animation|Sci-Fi,1988,3.805813953488372,430,8.1825
1275.0,highlander (1986),Action|Adventure|Fantasy,1986,3.6410472972972974,592,10.7775
1276.0,cool hand luke (1967),Drama,1967,4.08128078817734,609,12.4275
1277.0,cyrano de bergerac (1990),Comedy|Drama|Romance,1990,3.7532467532467533,231,4.335
1278.0,young frankenstein (1974),Comedy|Fantasy,1974,3.9721878862793574,809,16.0675
1279.0,night on earth (1991),Comedy|Drama,1991,3.8120805369127515,149,2.84
1280.0,raise the red lantern (da hong deng long gao gao gua) (1991),Drama,1991,4.206214689265536,177,3.7224999999999993
1281.0,"great dictator, the (1940)",Comedy|Drama|War,1940,4.1506849315068495,219,4.545
1282.0,fantasia (1940),Animation|Children|Fantasy|Musical,1940,3.736517719568567,649,12.125
1283.0,high noon (1952),Drama|Western,1952,4.098540145985401,274,5.615
1284.0,"big sleep, the (1946)",Crime|Film-Noir|Mystery,1946,4.141269841269842,315,6.522500000000001
1285.0,heathers (1989),Comedy,1989,3.760204081632653,588,11.055
1286.0,somewhere in time (1980),Drama|Romance,1980,3.7666666666666666,120,2.26
1287.0,ben-hur (1959),Action|Adventure|Drama,1959,3.8268041237113404,485,9.28
1288.0,this is spinal tap (1984),Comedy,1984,4.007558139534884,860,17.2325
1289.0,koyaanisqatsi (a.k.a. koyaanisqatsi: life out of balance) (1983),Documentary,1983,4.016778523489933,149,2.9925
1290.0,some kind of wonderful (1987),Drama|Romance,1987,3.548507462686567,134,2.3775
1291.0,indiana jones and the last crusade (1989),Action|Adventure,1989,4.015839808726838,1673,33.5925
1292.0,being there (1979),Comedy|Drama,1979,3.9691689008042896,373,7.4025
1293.0,gandhi (1982),Drama,1982,3.9680232558139537,516,10.2375
1295.0,"unbearable lightness of being, the (1988)",Drama,1988,3.6982758620689653,174,3.2175
1296.0,"room with a view, a (1986)",Drama|Romance,1986,3.8549295774647887,355,6.8425
1297.0,real genius (1985),Comedy,1985,3.5995670995670994,231,4.1575
1298.0,pink floyd: the wall (1982),Drama|Musical,1982,3.660377358490566,318,5.82
1299.0,"killing fields, the (1984)",Drama|War,1984,4.053030303030303,396,8.025
1300.0,my life as a dog (mitt liv som hund) (1985),Comedy|Drama,1985,4.045454545454546,187,3.7825000000000006
1301.0,forbidden planet (1956),Drama|Sci-Fi,1956,3.74234693877551,196,3.6675
1302.0,field of dreams (1989),Children|Drama|Fantasy,1989,3.7012288786482337,651,12.0475
1303.0,"man who would be king, the (1975)",Adventure|Drama,1975,4.10093896713615,213,4.3675
1304.0,butch cassidy and the sundance kid (1969),Action|Western,1969,4.05659276546091,857,17.3825
1305.0,"paris, texas (1984)",Drama|Romance,1984,3.8442028985507246,138,2.6525
1306.0,until the end of the world (bis ans ende der welt) (1991),Adventure|Drama|Sci-Fi,1991,3.761904761904762,63,1.185
1307.0,when harry met sally... (1989),Comedy|Romance,1989,3.8166811468288446,1151,21.965
1308.0,i shot a man in vegas (1995),Comedy,1995,2.625,4,0.0525
1309.0,parallel sons (1995),Drama|Romance,1995,3.1666666666666665,3,0.0475
1310.0,hype! (1996),Documentary,1996,3.7045454545454546,22,0.4075
1311.0,santa with muscles (1996),Comedy,1996,3.2,10,0.16
1312.0,female perversions (1996),Drama,1996,4.05,20,0.405
1313.0,mad dog time (1996),Crime,1996,4.333333333333333,3,0.065
1314.0,breathing room (1996),Romance,1996,4.5,2,0.045
1315.0,paris was a woman (1995),Documentary,1995,3.6,5,0.09
1316.0,anna (1996),Drama,1996,3.5,5,0.0875
1317.0,i'm not rappaport (1996),Comedy,1996,3.235294117647059,17,0.275
1318.0,blue juice (1995),Comedy|Drama,1995,3.375,12,0.2025
1319.0,kids of survival (1996),Documentary,1996,4.0,2,0.04
1320.0,alien³ (a.k.a. alien 3) (1992),Action|Horror|Sci-Fi|Thriller,1992,3.082079343365253,731,11.265
1321.0,"american werewolf in london, an (1981)",Comedy|Horror|Thriller,1981,3.496153846153846,390,6.8175
1322.0,amityville 1992: it's about time (1992),Horror,1992,1.5,20,0.15
1323.0,amityville 3-d (1983),Horror,1983,1.4772727272727273,22,0.1625
1324.0,amityville: dollhouse (1996),Horror,1996,1.7666666666666666,15,0.1325
1325.0,amityville: a new generation (1993),Horror,1993,1.3636363636363635,11,0.075
1326.0,amityville ii: the possession (1982),Horror,1982,1.7321428571428572,28,0.2425
1327.0,"amityville horror, the (1979)",Drama|Horror|Mystery|Thriller,1979,3.0064102564102564,156,2.345
1328.0,"amityville curse, the (1990)",Horror,1990,1.5789473684210527,19,0.15
1329.0,blood for dracula (andy warhol's dracula) (1974),Horror,1974,2.6153846153846154,13,0.17
1330.0,april fool's day (1986),Horror,1986,2.7872340425531914,47,0.655
1331.0,audrey rose (1977),Horror,1977,3.0238095238095237,21,0.3175
1332.0,"believers, the (1987)",Horror|Thriller,1987,3.1052631578947367,38,0.59
1333.0,"birds, the (1963)",Horror|Thriller,1963,3.7163543441226574,587,10.9075
1334.0,"blob, the (1958)",Horror|Sci-Fi,1958,3.1308724832214767,149,2.3325000000000005
1335.0,blood beach (1981),Horror|Mystery,1981,2.1875,8,0.0875
1336.0,body parts (1991),Horror|Thriller,1991,2.32,25,0.29
1337.0,"body snatcher, the (1945)",Drama|Horror|Thriller,1945,3.3333333333333335,24,0.4
1339.0,dracula (bram stoker's dracula) (1992),Fantasy|Horror|Romance|Thriller,1992,3.489492119089317,571,9.9625
1340.0,"bride of frankenstein, the (bride of frankenstein) (1935)",Drama|Horror|Sci-Fi,1935,3.831818181818182,110,2.1075
1341.0,burnt offerings (1976),Horror,1976,3.0789473684210527,19,0.2925
1342.0,candyman (1992),Horror|Thriller,1992,2.845945945945946,185,2.6325
1343.0,cape fear (1991),Thriller,1991,3.564516129032258,465,8.2875
1344.0,cape fear (1962),Crime|Drama|Thriller,1962,3.819915254237288,236,4.5075
1345.0,carrie (1976),Drama|Fantasy|Horror|Thriller,1976,3.39527027027027,444,7.5375
1346.0,cat people (1982),Drama|Fantasy|Horror,1982,3.0247524752475248,101,1.5275
1347.0,"nightmare on elm street, a (1984)",Horror|Thriller,1984,3.2261306532663316,398,6.42
1348.0,"nosferatu (nosferatu, eine symphonie des grauens) (1922)",Horror,1922,3.8308823529411766,204,3.9075
1349.0,vampire in venice (nosferatu a venezia) (nosferatu in venice) (1986),Horror,1986,3.6666666666666665,3,0.055
1350.0,"omen, the (1976)",Horror|Mystery|Thriller,1976,3.529109589041096,292,5.1525
1351.0,blood and wine (blood & wine) (1996),Crime|Drama|Thriller,1996,2.8461538461538463,26,0.37
1352.0,albino alligator (1996),Crime|Thriller,1996,3.3636363636363638,44,0.74
1353.0,"mirror has two faces, the (1996)",Comedy|Drama|Romance,1996,3.1178861788617884,123,1.9175
1354.0,breaking the waves (1996),Drama|Mystery,1996,3.8799019607843137,204,3.9575
1355.0,nightwatch (1997),Horror|Thriller,1997,3.2857142857142856,42,0.69
1356.0,star trek: first contact (1996),Action|Adventure|Sci-Fi|Thriller,1996,3.6633858267716537,1016,18.61
1357.0,shine (1996),Drama|Romance,1996,3.8406976744186045,430,8.2575
1358.0,sling blade (1996),Drama,1996,3.976293103448276,696,13.8375
1359.0,jingle all the way (1996),Children|Comedy,1996,2.5762711864406778,177,2.28
1360.0,identification of a woman (identificazione di una donna) (1982),Drama,1982,3.375,4,0.0675
1361.0,paradise lost: the child murders at robin hood hills (1996),Documentary,1996,4.1647727272727275,88,1.8325
1363.0,"preacher's wife, the (1996)",Drama,1996,3.193548387096774,93,1.485
1364.0,zero kelvin (kjærlighetens kjøtere) (1995),Drama,1995,3.8,5,0.095
1365.0,ridicule (1996),Drama,1996,3.9347826086956523,69,1.3575
1366.0,"crucible, the (1996)",Drama,1996,3.3254716981132075,106,1.7625
1367.0,101 dalmatians (1996),Adventure|Children|Comedy,1996,3.041958041958042,429,6.525
1368.0,"forbidden christ, the (cristo proibito, il) (1950)",Drama,1950,5.0,1,0.025
1369.0,i can't sleep (j'ai pas sommeil) (1994),Drama|Thriller,1994,4.0,6,0.12
1370.0,die hard 2 (1990),Action|Adventure|Thriller,1990,3.411901983663944,857,14.62
1371.0,star trek: the motion picture (1979),Adventure|Sci-Fi,1979,3.0926275992438566,529,8.180000000000001
1372.0,star trek vi: the undiscovered country (1991),Action|Mystery|Sci-Fi,1991,3.3164128595600677,591,9.8
1373.0,star trek v: the final frontier (1989),Action|Sci-Fi,1989,2.8783783783783785,407,5.8575
1374.0,star trek ii: the wrath of khan (1982),Action|Adventure|Sci-Fi|Thriller,1982,3.7249698431845597,829,15.44
1375.0,star trek iii: the search for spock (1984),Action|Adventure|Sci-Fi,1984,3.3143607705779337,571,9.4625
1376.0,star trek iv: the voyage home (1986),Adventure|Comedy|Sci-Fi,1986,3.5703125,704,12.5675
1377.0,batman returns (1992),Action|Crime,1992,3.148888888888889,675,10.6275
1378.0,young guns (1988),Action|Comedy|Western,1988,3.257936507936508,378,6.1575
1379.0,young guns ii (1990),Action|Western,1990,2.973684210526316,171,2.5425
1380.0,grease (1978),Comedy|Musical|Romance,1978,3.3331388564760793,857,14.2825
1381.0,grease 2 (1982),Comedy|Musical|Romance,1982,1.891089108910891,202,1.91
1382.0,marked for death (1990),Action|Drama,1990,2.727272727272727,44,0.6
1383.0,adrenalin: fear the rush (1996),Action|Sci-Fi,1996,2.857142857142857,7,0.1
1384.0,"substance of fire, the (1996)",Drama,1996,3.5714285714285716,7,0.125
